route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
3,2025_08_11-SU-MVS-Sunday-010,1853571,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_08_11-SU-MVS-Sunday-010,1853699,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_08_11-SU-MVS-Sunday-010,1853573,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_08_11-SU-MVS-Sunday-010,1853701,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
4,2025_08_11-SU-MVS-Sunday-010,1853703,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_08_11-SU-MVS-Sunday-010,1853575,"OAK Airport / Richmond",0,,003C_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853221,"San Francisco International Airport",1,,001F_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853347,"San Francisco / Antioch",0,,002C_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853223,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853349,"SFO / SF / Antioch",0,,002A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853351,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853225,"San Francisco International Airport",1,,001A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853227,"San Francisco International Airport",1,,001A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853345,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853353,"SFO / SF / Antioch",0,,002A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853355,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853229,"San Francisco International Airport",1,,001A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853231,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853357,"SFO / SF / Antioch",0,,002A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853359,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853233,"San Francisco International Airport",1,,001A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853235,"San Francisco International Airport",1,,001A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853341,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853361,"SFO / SF / Antioch",0,,002A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853473,"SFO / SF / Antioch",0,,002A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853363,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853237,"San Francisco International Airport",1,,001A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853343,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853365,"SFO / SF / Antioch",0,,002A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853471,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853239,"San Francisco International Airport",1,,001A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853339,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853367,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853241,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853369,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853243,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853371,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853245,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853373,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853247,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853375,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853249,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853377,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853251,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853379,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853253,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853381,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853255,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853383,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853257,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853385,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853259,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853387,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853261,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853389,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853263,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853391,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853265,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853393,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853267,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853395,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853269,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853397,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853271,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853399,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853273,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853401,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853275,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853403,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853277,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853405,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853279,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853407,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853281,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853409,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853283,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853411,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853285,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853413,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853287,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853415,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853289,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853417,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853291,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853419,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853293,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853439,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853313,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853421,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853315,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853441,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853295,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853467,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853317,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853423,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853297,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853449,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853319,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853425,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853299,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853451,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853321,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853427,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853323,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853453,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853301,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853447,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853325,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853429,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853303,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853455,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853327,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853431,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853305,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853457,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853329,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853433,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853215,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853459,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853307,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853461,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853463,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853465,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853217,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853219,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853311,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853435,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853309,"Millbrae (Caltrain Transfer Platform)",1,,001E_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853437,"SFO / SF / Antioch",0,,002A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853331,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853333,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853335,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1853443,"SFO / SF / Antioch",1,,002E_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853833,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853949,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853953,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853955,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853959,"SFO / SF / Richmond",0,,008A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1854077,"SFO / SF / Richmond",0,,008A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1854079,"SFO / SF / Richmond",0,,008A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1854083,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853835,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853951,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853961,"SFO / SF / Richmond",0,,008A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1854075,"SFO / SF / Richmond",0,,008A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1854081,"SFO / SF / Richmond",0,,008A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1854085,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853837,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853947,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853957,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853963,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853839,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853965,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853841,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853967,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853843,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853969,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853845,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853971,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853847,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853973,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853849,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853975,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853851,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853977,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853853,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853979,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853855,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853981,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853857,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853983,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853859,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853985,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853861,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853987,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853863,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853989,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853865,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853991,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853867,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853993,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853869,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853995,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853871,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853997,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853873,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1853999,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853875,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1854001,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_08_11-SU-MVS-Sunday-010,1853877,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_08_11-SU-MVS-Sunday-010,1854003,"SFO / SF / Richmond",0,,008A_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853881,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1854005,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1854007,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853883,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853885,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1854009,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853879,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1854011,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1854013,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853887,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_08_11-SU-MVS-Sunday-010,1854015,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1853891,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_08_11-SU-MVS-Sunday-010,1854942,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854087,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854187,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854089,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854189,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854191,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854091,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854093,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854193,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854195,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854095,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854097,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854183,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854197,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854281,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854103,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854199,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854099,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854277,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854101,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854181,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854201,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854203,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854179,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854279,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854105,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854205,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854107,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854207,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854109,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854209,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854111,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854211,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854113,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854213,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854115,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854215,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854117,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854217,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854119,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854219,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854121,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854221,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_08_11-SU-MVS-Sunday-010,1854123,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_08_11-SU-MVS-Sunday-010,1854223,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
